orderID,productID,unitPrice,quantity,discount,customerID,employeeID,orderDate,productName,categoryID,discontinued,categoryName,companyName,country,firstName,lastName,title,revenue
10643,46,12.0,2,0.25,ALFKI,6,2025-08-25,Spegesild,8,0,Seafood,Alfreds Futterkiste,Germany,Michael,Suyama,Sales Representative,18.0
10644,18,62.5,4,0.1,WELLI,3,2025-08-25,Carnarvon Tigers,8,0,Seafood,Wellington Importadora,Brazil,Janet,Leverling,Sales Representative,225.0
10644,43,46.0,20,0.0,WELLI,3,2025-08-25,Ipoh Coffee,1,0,Beverages,Wellington Importadora,Brazil,Janet,Leverling,Sales Representative,920.0
10644,46,12.0,21,0.1,WELLI,3,2025-08-25,Spegesild,8,0,Seafood,Wellington Importadora,Brazil,Janet,Leverling,Sales Representative,226.8
10645,18,62.5,20,0.0,HANAR,4,2025-08-26,Carnarvon Tigers,8,0,Seafood,Hanari Carnes,Brazil,Margaret,Peacock,Sales Representative,1250.0
10645,36,19.0,15,0.0,HANAR,4,2025-08-26,Inlagd Sill,8,0,Seafood,Hanari Carnes,Brazil,Margaret,Peacock,Sales Representative,285.0
10646,1,18.0,15,0.25,HUNGO,9,2025-08-27,Chai,1,0,Beverages,Hungry Owl All-Night Grocers,Ireland,Anne,Dodsworth,Sales Representative,202.5
10646,10,31.0,18,0.25,HUNGO,9,2025-08-27,Ikura,8,0,Seafood,Hungry Owl All-Night Grocers,Ireland,Anne,Dodsworth,Sales Representative,418.5
10646,71,21.5,30,0.25,HUNGO,9,2025-08-27,Flotemysost,4,0,Dairy Products,Hungry Owl All-Night Grocers,Ireland,Anne,Dodsworth,Sales Representative,483.75
10646,77,13.0,35,0.25,HUNGO,9,2025-08-27,Original Frankfurter grüne Soße,2,0,Condiments,Hungry Owl All-Night Grocers,Ireland,Anne,Dodsworth,Sales Representative,341.25
10647,19,9.2,30,0.0,QUEDE,4,2025-08-27,Teatime Chocolate Biscuits,3,0,Confections,Que Delícia,Brazil,Margaret,Peacock,Sales Representative,276.0
10647,39,18.0,20,0.0,QUEDE,4,2025-08-27,Chartreuse verte,1,0,Beverages,Que Delícia,Brazil,Margaret,Peacock,Sales Representative,360.0
10648,22,21.0,15,0.0,RICAR,5,2025-08-28,Gustaf's Knäckebröd,5,0,Grains/Cereals,Ricardo Adocicados,Brazil,Steven,Buchanan,Sales Manager,315.0
10648,24,4.5,15,0.15,RICAR,5,2025-08-28,Guaraná Fantástica,1,1,Beverages,Ricardo Adocicados,Brazil,Steven,Buchanan,Sales Manager,57.375
10649,28,45.6,20,0.0,MAISD,5,2025-08-28,Rössle Sauerkraut,7,1,Produce,Maison Dewey,Belgium,Steven,Buchanan,Sales Manager,912.0
10649,72,34.8,15,0.0,MAISD,5,2025-08-28,Mozzarella di Giovanni,4,0,Dairy Products,Maison Dewey,Belgium,Steven,Buchanan,Sales Manager,522.0
10650,30,25.89,30,0.0,FAMIA,5,2025-08-29,Nord-Ost Matjeshering,8,0,Seafood,Familia Arquibaldo,Brazil,Steven,Buchanan,Sales Manager,776.7
10650,53,32.8,25,0.05,FAMIA,5,2025-08-29,Perth Pasties,6,1,Meat/Poultry,Familia Arquibaldo,Brazil,Steven,Buchanan,Sales Manager,778.9999999999999
10650,54,7.45,30,0.0,FAMIA,5,2025-08-29,Tourtière,6,0,Meat/Poultry,Familia Arquibaldo,Brazil,Steven,Buchanan,Sales Manager,223.5
10651,19,9.2,12,0.25,WANDK,8,2025-09-01,Teatime Chocolate Biscuits,3,0,Confections,Die Wandernde Kuh,Germany,Laura,Callahan,Inside Sales Coordinator,82.8
10651,22,21.0,20,0.25,WANDK,8,2025-09-01,Gustaf's Knäckebröd,5,0,Grains/Cereals,Die Wandernde Kuh,Germany,Laura,Callahan,Inside Sales Coordinator,315.0
10652,30,25.89,2,0.25,GOURL,4,2025-09-01,Nord-Ost Matjeshering,8,0,Seafood,Gourmet Lanchonetes,Brazil,Margaret,Peacock,Sales Representative,38.835
10652,42,14.0,20,0.0,GOURL,4,2025-09-01,Singaporean Hokkien Fried Mee,5,1,Grains/Cereals,Gourmet Lanchonetes,Brazil,Margaret,Peacock,Sales Representative,280.0
10653,16,17.45,30,0.1,FRANK,1,2025-09-02,Pavlova,3,0,Confections,Frankenversand,Germany,Nancy,Davolio,Sales Representative,471.15000000000003
10653,60,34.0,20,0.1,FRANK,1,2025-09-02,Camembert Pierrot,4,0,Dairy Products,Frankenversand,Germany,Nancy,Davolio,Sales Representative,612.0
10654,4,22.0,12,0.1,BERGS,5,2025-09-02,Chef Anton's Cajun Seasoning,2,0,Condiments,Berglunds snabbköp,Sweden,Steven,Buchanan,Sales Manager,237.6
10654,39,18.0,20,0.1,BERGS,5,2025-09-02,Chartreuse verte,1,0,Beverages,Berglunds snabbköp,Sweden,Steven,Buchanan,Sales Manager,324.0
10654,54,7.45,6,0.1,BERGS,5,2025-09-02,Tourtière,6,0,Meat/Poultry,Berglunds snabbköp,Sweden,Steven,Buchanan,Sales Manager,40.230000000000004
10655,41,9.65,20,0.2,REGGC,1,2025-09-03,Jack's New England Clam Chowder,8,0,Seafood,Reggiani Caseifici,Italy,Nancy,Davolio,Sales Representative,154.4
10656,14,23.25,3,0.1,GREAL,6,2025-09-04,Tofu,7,0,Produce,Great Lakes Food Market,USA,Michael,Suyama,Sales Representative,62.775
10656,44,19.45,28,0.1,GREAL,6,2025-09-04,Gula Malacca,2,0,Condiments,Great Lakes Food Market,USA,Michael,Suyama,Sales Representative,490.14000000000004
10656,47,9.5,6,0.1,GREAL,6,2025-09-04,Zaanse koeken,3,0,Confections,Great Lakes Food Market,USA,Michael,Suyama,Sales Representative,51.300000000000004
10657,15,15.5,50,0.0,SAVEA,2,2025-09-04,Genen Shouyu,2,0,Condiments,Save-a-lot Markets,USA,Andrew,Fuller,Vice President Sales,775.0
10657,41,9.65,24,0.0,SAVEA,2,2025-09-04,Jack's New England Clam Chowder,8,0,Seafood,Save-a-lot Markets,USA,Andrew,Fuller,Vice President Sales,231.60000000000002
10657,46,12.0,45,0.0,SAVEA,2,2025-09-04,Spegesild,8,0,Seafood,Save-a-lot Markets,USA,Andrew,Fuller,Vice President Sales,540.0
10657,47,9.5,10,0.0,SAVEA,2,2025-09-04,Zaanse koeken,3,0,Confections,Save-a-lot Markets,USA,Andrew,Fuller,Vice President Sales,95.0
10657,56,38.0,45,0.0,SAVEA,2,2025-09-04,Gnocchi di nonna Alice,5,0,Grains/Cereals,Save-a-lot Markets,USA,Andrew,Fuller,Vice President Sales,1710.0
10657,60,34.0,30,0.0,SAVEA,2,2025-09-04,Camembert Pierrot,4,0,Dairy Products,Save-a-lot Markets,USA,Andrew,Fuller,Vice President Sales,1020.0
10658,21,10.0,60,0.0,QUICK,4,2025-09-05,Sir Rodney's Scones,3,0,Confections,QUICK-Stop,Germany,Margaret,Peacock,Sales Representative,600.0
10658,40,18.4,70,0.05,QUICK,4,2025-09-05,Boston Crab Meat,8,0,Seafood,QUICK-Stop,Germany,Margaret,Peacock,Sales Representative,1223.6
10658,60,34.0,55,0.05,QUICK,4,2025-09-05,Camembert Pierrot,4,0,Dairy Products,QUICK-Stop,Germany,Margaret,Peacock,Sales Representative,1776.5
10658,77,13.0,70,0.05,QUICK,4,2025-09-05,Original Frankfurter grüne Soße,2,0,Condiments,QUICK-Stop,Germany,Margaret,Peacock,Sales Representative,864.5
10659,31,12.5,20,0.05,QUEEN,7,2025-09-05,Gorgonzola Telino,4,0,Dairy Products,Queen Cozinha,Brazil,Robert,King,Sales Representative,237.5
10659,40,18.4,24,0.05,QUEEN,7,2025-09-05,Boston Crab Meat,8,0,Seafood,Queen Cozinha,Brazil,Robert,King,Sales Representative,419.5199999999999
10659,70,15.0,40,0.05,QUEEN,7,2025-09-05,Outback Lager,1,0,Beverages,Queen Cozinha,Brazil,Robert,King,Sales Representative,570.0
10660,20,81.0,21,0.0,HUNGC,8,2025-09-08,Sir Rodney's Marmalade,3,0,Confections,Hungry Coyote Import Store,USA,Laura,Callahan,Inside Sales Coordinator,1701.0
10661,39,18.0,3,0.2,HUNGO,7,2025-09-09,Chartreuse verte,1,0,Beverages,Hungry Owl All-Night Grocers,Ireland,Robert,King,Sales Representative,43.2
10661,58,13.25,49,0.2,HUNGO,7,2025-09-09,Escargots de Bourgogne,8,0,Seafood,Hungry Owl All-Night Grocers,Ireland,Robert,King,Sales Representative,519.4
10662,68,12.5,10,0.0,LONEP,3,2025-09-09,Scottish Longbreads,3,0,Confections,Lonesome Pine Restaurant,USA,Janet,Leverling,Sales Representative,125.0
10663,40,18.4,30,0.05,BONAP,2,2025-09-10,Boston Crab Meat,8,0,Seafood,Bon app',France,Andrew,Fuller,Vice President Sales,524.4
10663,42,14.0,30,0.05,BONAP,2,2025-09-10,Singaporean Hokkien Fried Mee,5,1,Grains/Cereals,Bon app',France,Andrew,Fuller,Vice President Sales,399.0
10663,51,53.0,20,0.05,BONAP,2,2025-09-10,Manjimup Dried Apples,7,0,Produce,Bon app',France,Andrew,Fuller,Vice President Sales,1007.0
10664,10,31.0,24,0.15,FURIB,1,2025-09-10,Ikura,8,0,Seafood,Furia Bacalhau e Frutos do Mar,Portugal,Nancy,Davolio,Sales Representative,632.4
10664,56,38.0,12,0.15,FURIB,1,2025-09-10,Gnocchi di nonna Alice,5,0,Grains/Cereals,Furia Bacalhau e Frutos do Mar,Portugal,Nancy,Davolio,Sales Representative,387.59999999999997
10664,65,21.05,15,0.15,FURIB,1,2025-09-10,Louisiana Fiery Hot Pepper Sauce,2,0,Condiments,Furia Bacalhau e Frutos do Mar,Portugal,Nancy,Davolio,Sales Representative,268.3875
10665,51,53.0,20,0.0,LONEP,1,2025-09-11,Manjimup Dried Apples,7,0,Produce,Lonesome Pine Restaurant,USA,Nancy,Davolio,Sales Representative,1060.0
10665,59,55.0,1,0.0,LONEP,1,2025-09-11,Raclette Courdavault,4,0,Dairy Products,Lonesome Pine Restaurant,USA,Nancy,Davolio,Sales Representative,55.0
10665,76,18.0,10,0.0,LONEP,1,2025-09-11,Lakkalikööri,1,0,Beverages,Lonesome Pine Restaurant,USA,Nancy,Davolio,Sales Representative,180.0
10666,29,123.79,36,0.0,RICSU,7,2025-09-12,Thüringer Rostbratwurst,6,1,Meat/Poultry,Richter Supermarkt,Switzerland,Robert,King,Sales Representative,4456.4400000000005
10666,65,21.05,10,0.0,RICSU,7,2025-09-12,Louisiana Fiery Hot Pepper Sauce,2,0,Condiments,Richter Supermarkt,Switzerland,Robert,King,Sales Representative,210.5
10667,69,36.0,45,0.2,ERNSH,7,2025-09-12,Gudbrandsdalsost,4,0,Dairy Products,Ernst Handel,Austria,Robert,King,Sales Representative,1296.0
10667,71,21.5,14,0.2,ERNSH,7,2025-09-12,Flotemysost,4,0,Dairy Products,Ernst Handel,Austria,Robert,King,Sales Representative,240.8
10668,31,12.5,8,0.1,WANDK,1,2025-09-15,Gorgonzola Telino,4,0,Dairy Products,Die Wandernde Kuh,Germany,Nancy,Davolio,Sales Representative,90.0
10668,55,24.0,4,0.1,WANDK,1,2025-09-15,Pâté chinois,6,0,Meat/Poultry,Die Wandernde Kuh,Germany,Nancy,Davolio,Sales Representative,86.4
10668,64,33.25,15,0.1,WANDK,1,2025-09-15,Wimmers gute Semmelknödel,5,0,Grains/Cereals,Die Wandernde Kuh,Germany,Nancy,Davolio,Sales Representative,448.875
10669,36,19.0,30,0.0,SIMOB,2,2025-09-15,Inlagd Sill,8,0,Seafood,Simons bistro,Denmark,Andrew,Fuller,Vice President Sales,570.0
10670,23,9.0,32,0.0,FRANK,4,2025-09-16,Tunnbröd,5,0,Grains/Cereals,Frankenversand,Germany,Margaret,Peacock,Sales Representative,288.0
10670,46,12.0,60,0.0,FRANK,4,2025-09-16,Spegesild,8,0,Seafood,Frankenversand,Germany,Margaret,Peacock,Sales Representative,720.0
10670,67,14.0,25,0.0,FRANK,4,2025-09-16,Laughing Lumberjack Lager,1,0,Beverages,Frankenversand,Germany,Margaret,Peacock,Sales Representative,350.0
10670,73,15.0,50,0.0,FRANK,4,2025-09-16,Röd Kaviar,8,0,Seafood,Frankenversand,Germany,Margaret,Peacock,Sales Representative,750.0
10670,75,7.75,25,0.0,FRANK,4,2025-09-16,Rhönbräu Klosterbier,1,0,Beverages,Frankenversand,Germany,Margaret,Peacock,Sales Representative,193.75
10671,16,17.45,10,0.0,FRANR,1,2025-09-17,Pavlova,3,0,Confections,France restauration,France,Nancy,Davolio,Sales Representative,174.5
10671,62,49.3,10,0.0,FRANR,1,2025-09-17,Tarte au sucre,3,0,Confections,France restauration,France,Nancy,Davolio,Sales Representative,493.0
10671,65,21.05,12,0.0,FRANR,1,2025-09-17,Louisiana Fiery Hot Pepper Sauce,2,0,Condiments,France restauration,France,Nancy,Davolio,Sales Representative,252.60000000000002
10672,38,263.5,15,0.1,BERGS,9,2025-09-17,Côte de Blaye,1,0,Beverages,Berglunds snabbköp,Sweden,Anne,Dodsworth,Sales Representative,3557.25
10672,71,21.5,12,0.0,BERGS,9,2025-09-17,Flotemysost,4,0,Dairy Products,Berglunds snabbköp,Sweden,Anne,Dodsworth,Sales Representative,258.0
10673,16,17.45,3,0.0,WILMK,2,2025-09-18,Pavlova,3,0,Confections,Wilman Kala,Finland,Andrew,Fuller,Vice President Sales,52.349999999999994
10673,42,14.0,6,0.0,WILMK,2,2025-09-18,Singaporean Hokkien Fried Mee,5,1,Grains/Cereals,Wilman Kala,Finland,Andrew,Fuller,Vice President Sales,84.0
10673,43,46.0,6,0.0,WILMK,2,2025-09-18,Ipoh Coffee,1,0,Beverages,Wilman Kala,Finland,Andrew,Fuller,Vice President Sales,276.0
10674,23,9.0,5,0.0,ISLAT,4,2025-09-18,Tunnbröd,5,0,Grains/Cereals,Island Trading,UK,Margaret,Peacock,Sales Representative,45.0
10675,14,23.25,30,0.0,FRANK,5,2025-09-19,Tofu,7,0,Produce,Frankenversand,Germany,Steven,Buchanan,Sales Manager,697.5
10675,53,32.8,10,0.0,FRANK,5,2025-09-19,Perth Pasties,6,1,Meat/Poultry,Frankenversand,Germany,Steven,Buchanan,Sales Manager,328.0
10675,58,13.25,30,0.0,FRANK,5,2025-09-19,Escargots de Bourgogne,8,0,Seafood,Frankenversand,Germany,Steven,Buchanan,Sales Manager,397.5
10676,10,31.0,2,0.0,TORTU,2,2025-09-22,Ikura,8,0,Seafood,Tortuga Restaurante,Mexico,Andrew,Fuller,Vice President Sales,62.0
10676,19,9.2,7,0.0,TORTU,2,2025-09-22,Teatime Chocolate Biscuits,3,0,Confections,Tortuga Restaurante,Mexico,Andrew,Fuller,Vice President Sales,64.39999999999999
10676,44,19.45,21,0.0,TORTU,2,2025-09-22,Gula Malacca,2,0,Condiments,Tortuga Restaurante,Mexico,Andrew,Fuller,Vice President Sales,408.45
10677,26,31.23,30,0.15,ANTON,1,2025-09-22,Gumbär Gummibärchen,3,0,Confections,Antonio Moreno Taquería,Mexico,Nancy,Davolio,Sales Representative,796.365
10677,33,2.5,8,0.15,ANTON,1,2025-09-22,Geitost,4,0,Dairy Products,Antonio Moreno Taquería,Mexico,Nancy,Davolio,Sales Representative,17.0
10678,12,38.0,100,0.0,SAVEA,7,2025-09-23,Queso Manchego La Pastora,4,0,Dairy Products,Save-a-lot Markets,USA,Robert,King,Sales Representative,3800.0
10678,33,2.5,30,0.0,SAVEA,7,2025-09-23,Geitost,4,0,Dairy Products,Save-a-lot Markets,USA,Robert,King,Sales Representative,75.0
10678,41,9.65,120,0.0,SAVEA,7,2025-09-23,Jack's New England Clam Chowder,8,0,Seafood,Save-a-lot Markets,USA,Robert,King,Sales Representative,1158.0
10678,54,7.45,30,0.0,SAVEA,7,2025-09-23,Tourtière,6,0,Meat/Poultry,Save-a-lot Markets,USA,Robert,King,Sales Representative,223.5
10679,59,55.0,12,0.0,BLONP,8,2025-09-23,Raclette Courdavault,4,0,Dairy Products,Blondesddsl père et fils,France,Laura,Callahan,Inside Sales Coordinator,660.0
10680,16,17.45,50,0.25,OLDWO,1,2025-09-24,Pavlova,3,0,Confections,Old World Delicatessen,USA,Nancy,Davolio,Sales Representative,654.375
10680,31,12.5,20,0.25,OLDWO,1,2025-09-24,Gorgonzola Telino,4,0,Dairy Products,Old World Delicatessen,USA,Nancy,Davolio,Sales Representative,187.5
10680,42,14.0,40,0.25,OLDWO,1,2025-09-24,Singaporean Hokkien Fried Mee,5,1,Grains/Cereals,Old World Delicatessen,USA,Nancy,Davolio,Sales Representative,420.0
10681,19,9.2,30,0.1,GREAL,3,2025-09-25,Teatime Chocolate Biscuits,3,0,Confections,Great Lakes Food Market,USA,Janet,Leverling,Sales Representative,248.4
10681,21,10.0,12,0.1,GREAL,3,2025-09-25,Sir Rodney's Scones,3,0,Confections,Great Lakes Food Market,USA,Janet,Leverling,Sales Representative,108.0
10681,64,33.25,28,0.0,GREAL,3,2025-09-25,Wimmers gute Semmelknödel,5,0,Grains/Cereals,Great Lakes Food Market,USA,Janet,Leverling,Sales Representative,931.0
10682,33,2.5,30,0.0,ANTON,3,2025-09-25,Geitost,4,0,Dairy Products,Antonio Moreno Taquería,Mexico,Janet,Leverling,Sales Representative,75.0
10682,66,17.0,4,0.0,ANTON,3,2025-09-25,Louisiana Hot Spiced Okra,2,0,Condiments,Antonio Moreno Taquería,Mexico,Janet,Leverling,Sales Representative,68.0
10682,75,7.75,30,0.0,ANTON,3,2025-09-25,Rhönbräu Klosterbier,1,0,Beverages,Antonio Moreno Taquería,Mexico,Janet,Leverling,Sales Representative,232.5
10683,52,7.0,9,0.0,DUMON,2,2025-09-26,Filo Mix,5,0,Grains/Cereals,Du monde entier,France,Andrew,Fuller,Vice President Sales,63.0
10684,40,18.4,20,0.0,OTTIK,3,2025-09-26,Boston Crab Meat,8,0,Seafood,Ottilies Käseladen,Germany,Janet,Leverling,Sales Representative,368.0
10684,47,9.5,40,0.0,OTTIK,3,2025-09-26,Zaanse koeken,3,0,Confections,Ottilies Käseladen,Germany,Janet,Leverling,Sales Representative,380.0
10684,60,34.0,30,0.0,OTTIK,3,2025-09-26,Camembert Pierrot,4,0,Dairy Products,Ottilies Käseladen,Germany,Janet,Leverling,Sales Representative,1020.0
10685,10,31.0,20,0.0,GOURL,4,2025-09-29,Ikura,8,0,Seafood,Gourmet Lanchonetes,Brazil,Margaret,Peacock,Sales Representative,620.0
10685,41,9.65,4,0.0,GOURL,4,2025-09-29,Jack's New England Clam Chowder,8,0,Seafood,Gourmet Lanchonetes,Brazil,Margaret,Peacock,Sales Representative,38.6
10685,47,9.5,15,0.0,GOURL,4,2025-09-29,Zaanse koeken,3,0,Confections,Gourmet Lanchonetes,Brazil,Margaret,Peacock,Sales Representative,142.5
10686,17,39.0,30,0.2,PICCO,2,2025-09-30,Alice Mutton,6,1,Meat/Poultry,Piccolo und mehr,Austria,Andrew,Fuller,Vice President Sales,936.0
10686,26,31.23,15,0.0,PICCO,2,2025-09-30,Gumbär Gummibärchen,3,0,Confections,Piccolo und mehr,Austria,Andrew,Fuller,Vice President Sales,468.45
10687,9,97.0,50,0.25,HUNGO,9,2025-09-30,Mishi Kobe Niku,6,1,Meat/Poultry,Hungry Owl All-Night Grocers,Ireland,Anne,Dodsworth,Sales Representative,3637.5
10687,29,123.79,10,0.0,HUNGO,9,2025-09-30,Thüringer Rostbratwurst,6,1,Meat/Poultry,Hungry Owl All-Night Grocers,Ireland,Anne,Dodsworth,Sales Representative,1237.9
10687,36,19.0,6,0.25,HUNGO,9,2025-09-30,Inlagd Sill,8,0,Seafood,Hungry Owl All-Night Grocers,Ireland,Anne,Dodsworth,Sales Representative,85.5
10688,10,31.0,18,0.1,VAFFE,4,2025-10-01,Ikura,8,0,Seafood,Vaffeljernet,Denmark,Margaret,Peacock,Sales Representative,502.2
10688,28,45.6,60,0.1,VAFFE,4,2025-10-01,Rössle Sauerkraut,7,1,Produce,Vaffeljernet,Denmark,Margaret,Peacock,Sales Representative,2462.4
10688,34,14.0,14,0.0,VAFFE,4,2025-10-01,Sasquatch Ale,1,0,Beverages,Vaffeljernet,Denmark,Margaret,Peacock,Sales Representative,196.0
10689,1,18.0,35,0.25,BERGS,1,2025-10-01,Chai,1,0,Beverages,Berglunds snabbköp,Sweden,Nancy,Davolio,Sales Representative,472.5
10690,56,38.0,20,0.25,HANAR,1,2025-10-02,Gnocchi di nonna Alice,5,0,Grains/Cereals,Hanari Carnes,Brazil,Nancy,Davolio,Sales Representative,570.0
10690,77,13.0,30,0.25,HANAR,1,2025-10-02,Original Frankfurter grüne Soße,2,0,Condiments,Hanari Carnes,Brazil,Nancy,Davolio,Sales Representative,292.5
10691,1,18.0,30,0.0,QUICK,2,2025-10-03,Chai,1,0,Beverages,QUICK-Stop,Germany,Andrew,Fuller,Vice President Sales,540.0
10691,29,123.79,40,0.0,QUICK,2,2025-10-03,Thüringer Rostbratwurst,6,1,Meat/Poultry,QUICK-Stop,Germany,Andrew,Fuller,Vice President Sales,4951.6
10691,43,46.0,40,0.0,QUICK,2,2025-10-03,Ipoh Coffee,1,0,Beverages,QUICK-Stop,Germany,Andrew,Fuller,Vice President Sales,1840.0
10691,44,19.45,24,0.0,QUICK,2,2025-10-03,Gula Malacca,2,0,Condiments,QUICK-Stop,Germany,Andrew,Fuller,Vice President Sales,466.79999999999995
10691,62,49.3,48,0.0,QUICK,2,2025-10-03,Tarte au sucre,3,0,Confections,QUICK-Stop,Germany,Andrew,Fuller,Vice President Sales,2366.3999999999996
10692,63,43.9,20,0.0,ALFKI,4,2025-10-03,Vegie-spread,2,0,Condiments,Alfreds Futterkiste,Germany,Margaret,Peacock,Sales Representative,878.0
10693,9,97.0,6,0.0,WHITC,3,2025-10-06,Mishi Kobe Niku,6,1,Meat/Poultry,White Clover Markets,USA,Janet,Leverling,Sales Representative,582.0
10693,54,7.45,60,0.15,WHITC,3,2025-10-06,Tourtière,6,0,Meat/Poultry,White Clover Markets,USA,Janet,Leverling,Sales Representative,379.95
10693,69,36.0,30,0.15,WHITC,3,2025-10-06,Gudbrandsdalsost,4,0,Dairy Products,White Clover Markets,USA,Janet,Leverling,Sales Representative,918.0
10693,73,15.0,15,0.15,WHITC,3,2025-10-06,Röd Kaviar,8,0,Seafood,White Clover Markets,USA,Janet,Leverling,Sales Representative,191.25
10694,7,30.0,90,0.0,QUICK,8,2025-10-06,Uncle Bob's Organic Dried Pears,7,0,Produce,QUICK-Stop,Germany,Laura,Callahan,Inside Sales Coordinator,2700.0
10694,59,55.0,25,0.0,QUICK,8,2025-10-06,Raclette Courdavault,4,0,Dairy Products,QUICK-Stop,Germany,Laura,Callahan,Inside Sales Coordinator,1375.0
10694,70,15.0,50,0.0,QUICK,8,2025-10-06,Outback Lager,1,0,Beverages,QUICK-Stop,Germany,Laura,Callahan,Inside Sales Coordinator,750.0
10695,8,40.0,10,0.0,WILMK,7,2025-10-07,Northwoods Cranberry Sauce,2,0,Condiments,Wilman Kala,Finland,Robert,King,Sales Representative,400.0
10695,12,38.0,4,0.0,WILMK,7,2025-10-07,Queso Manchego La Pastora,4,0,Dairy Products,Wilman Kala,Finland,Robert,King,Sales Representative,152.0
10695,24,4.5,20,0.0,WILMK,7,2025-10-07,Guaraná Fantástica,1,1,Beverages,Wilman Kala,Finland,Robert,King,Sales Representative,90.0
10696,17,39.0,20,0.0,WHITC,8,2025-10-08,Alice Mutton,6,1,Meat/Poultry,White Clover Markets,USA,Laura,Callahan,Inside Sales Coordinator,780.0
10696,46,12.0,18,0.0,WHITC,8,2025-10-08,Spegesild,8,0,Seafood,White Clover Markets,USA,Laura,Callahan,Inside Sales Coordinator,216.0
10697,19,9.2,7,0.25,LINOD,3,2025-10-08,Teatime Chocolate Biscuits,3,0,Confections,LINO-Delicateses,Venezuela,Janet,Leverling,Sales Representative,48.3
10697,35,18.0,9,0.25,LINOD,3,2025-10-08,Steeleye Stout,1,0,Beverages,LINO-Delicateses,Venezuela,Janet,Leverling,Sales Representative,121.5
10697,58,13.25,30,0.25,LINOD,3,2025-10-08,Escargots de Bourgogne,8,0,Seafood,LINO-Delicateses,Venezuela,Janet,Leverling,Sales Representative,298.125
10697,70,15.0,30,0.25,LINOD,3,2025-10-08,Outback Lager,1,0,Beverages,LINO-Delicateses,Venezuela,Janet,Leverling,Sales Representative,337.5
10698,11,21.0,15,0.0,ERNSH,4,2025-10-09,Queso Cabrales,4,0,Dairy Products,Ernst Handel,Austria,Margaret,Peacock,Sales Representative,315.0
10698,17,39.0,8,0.05,ERNSH,4,2025-10-09,Alice Mutton,6,1,Meat/Poultry,Ernst Handel,Austria,Margaret,Peacock,Sales Representative,296.4
10698,29,123.79,12,0.05,ERNSH,4,2025-10-09,Thüringer Rostbratwurst,6,1,Meat/Poultry,Ernst Handel,Austria,Margaret,Peacock,Sales Representative,1411.206
10698,65,21.05,65,0.05,ERNSH,4,2025-10-09,Louisiana Fiery Hot Pepper Sauce,2,0,Condiments,Ernst Handel,Austria,Margaret,Peacock,Sales Representative,1299.8374999999999
10698,70,15.0,8,0.05,ERNSH,4,2025-10-09,Outback Lager,1,0,Beverages,Ernst Handel,Austria,Margaret,Peacock,Sales Representative,114.0
10699,47,9.5,12,0.0,MORGK,3,2025-10-09,Zaanse koeken,3,0,Confections,Morgenstern Gesundkost,Germany,Janet,Leverling,Sales Representative,114.0
10700,1,18.0,5,0.2,SAVEA,3,2025-10-10,Chai,1,0,Beverages,Save-a-lot Markets,USA,Janet,Leverling,Sales Representative,72.0
10700,34,14.0,12,0.2,SAVEA,3,2025-10-10,Sasquatch Ale,1,0,Beverages,Save-a-lot Markets,USA,Janet,Leverling,Sales Representative,134.4
10700,68,12.5,40,0.2,SAVEA,3,2025-10-10,Scottish Longbreads,3,0,Confections,Save-a-lot Markets,USA,Janet,Leverling,Sales Representative,400.0
10700,71,21.5,60,0.2,SAVEA,3,2025-10-10,Flotemysost,4,0,Dairy Products,Save-a-lot Markets,USA,Janet,Leverling,Sales Representative,1032.0
10701,59,55.0,42,0.15,HUNGO,6,2025-10-13,Raclette Courdavault,4,0,Dairy Products,Hungry Owl All-Night Grocers,Ireland,Michael,Suyama,Sales Representative,1963.5
10701,71,21.5,20,0.15,HUNGO,6,2025-10-13,Flotemysost,4,0,Dairy Products,Hungry Owl All-Night Grocers,Ireland,Michael,Suyama,Sales Representative,365.5
10701,76,18.0,35,0.15,HUNGO,6,2025-10-13,Lakkalikööri,1,0,Beverages,Hungry Owl All-Night Grocers,Ireland,Michael,Suyama,Sales Representative,535.5
10702,3,10.0,6,0.0,ALFKI,4,2025-10-13,Aniseed Syrup,2,0,Condiments,Alfreds Futterkiste,Germany,Margaret,Peacock,Sales Representative,60.0
10702,76,18.0,15,0.0,ALFKI,4,2025-10-13,Lakkalikööri,1,0,Beverages,Alfreds Futterkiste,Germany,Margaret,Peacock,Sales Representative,270.0
10703,2,19.0,5,0.0,FOLKO,6,2025-10-14,Chang,1,0,Beverages,Folk och fä HB,Sweden,Michael,Suyama,Sales Representative,95.0
10703,59,55.0,35,0.0,FOLKO,6,2025-10-14,Raclette Courdavault,4,0,Dairy Products,Folk och fä HB,Sweden,Michael,Suyama,Sales Representative,1925.0
10703,73,15.0,35,0.0,FOLKO,6,2025-10-14,Röd Kaviar,8,0,Seafood,Folk och fä HB,Sweden,Michael,Suyama,Sales Representative,525.0
10704,4,22.0,6,0.0,QUEEN,6,2025-10-14,Chef Anton's Cajun Seasoning,2,0,Condiments,Queen Cozinha,Brazil,Michael,Suyama,Sales Representative,132.0
10704,24,4.5,35,0.0,QUEEN,6,2025-10-14,Guaraná Fantástica,1,1,Beverages,Queen Cozinha,Brazil,Michael,Suyama,Sales Representative,157.5
